battery,cycle,capacity_Ah,max_voltage_V,min_voltage_V,mean_voltage_V,max_current_A,min_current_A,mean_current_A,max_temperature_C,min_temperature_C,mean_temperature_C,discharge_time_s
B0006,541,1.2480874960313577,4.179545017207998,2.4705399687343235,3.4095930016592684,0.0018528412705641154,-2.0163352495806492,-1.6103535053387172,40.41021687551566,23.927161901061876,33.23406652671602,2828.328
B0006,545,1.2534354284944844,4.164241788212258,2.4996841687041944,3.409409922814414,0.0006572950596480301,-2.01499403966668,-1.611644410040853,40.49521984011741,23.563221777928874,33.117656712920734,2838.265
B0006,548,1.2898048773266901,4.189238693156103,2.4839695531514434,3.4195489282896943,0.0011420403060800586,-2.0181368086516467,-1.6420364978388977,41.357879741754175,24.182986071194534,33.78417036686004,2864.547
B0006,552,1.2635402021758835,4.180842923747738,2.4675402264113453,3.4151799904187996,0.0006389432339644004,-2.0142774492167734,-1.6194806393973795,41.37902988743146,24.13790128994837,33.806439563441614,2846.39
B0006,556,1.2479761706842853,4.18123823034649,2.4946438160388325,3.4154594925159083,0.005781248307535802,-2.0138128429431967,-1.6048643562670923,41.20920760771975,23.963097388160715,33.63735785291911,2837.969
B0006,560,1.2321202877943334,4.1798277092808815,2.4577382116375843,3.4130336456755868,0.0023397381848139728,-2.0149177563869873,-1.5916400783224371,41.20630554355683,23.85096067907487,33.58195933847606,2838.156
B0006,564,1.2271137666213534,4.180792839927961,2.40986495422137,3.4094524356574096,0.0010089516629164148,-2.0149300788502975,-1.5901105081883435,41.28239317323536,23.75303412345965,33.56245583951572,2829.843
B0006,568,1.2217397581377356,4.181365190126037,2.479418189447868,3.4138496008165014,0.000859480585004194,-2.0147963353542564,-1.5767754479909835,41.1595683576961,23.71579098948608,33.5111267532655,2829.625
B0006,572,1.211102678915174,4.180594670510683,2.434585389303289,3.410900672125043,0.001199208658635817,-2.015518745222527,-1.575262673173442,41.230427315370186,23.759120931060004,33.53675907012135,2819.437
B0006,576,1.2056159765131735,4.181424135030176,2.425682710641569,3.4105744140130074,0.0016688329956906312,-2.0147884579094577,-1.5684640005188113,41.21487873613708,23.662315778660414,33.49803069556778,2819.579
B0006,580,1.2008936262717274,4.181921994951423,2.417924401749313,3.4096514247359915,0.00267138921983699,-2.0146138657111945,-1.5671286757845893,41.27439823262361,23.65025525718372,33.516977262709986,2810.672
B0006,584,1.1905903985558335,4.179593598747663,2.4541577949851603,3.4128578373442537,0.002105455435076752,-2.0148417510809367,-1.5537993411647462,41.237668013317766,23.716467103089535,33.531923269271225,2811.485
B0006,588,1.185179251041941,4.180557596235595,2.463616101176541,3.413450901705652,0.0030546197767952537,-2.013981544237104,-1.5521827524962775,41.24068073261839,23.75283925140291,33.567636169584304,2802.422
B0006,592,1.1796706818144624,4.181414159913002,2.470375229475307,3.414388187503409,0.0020243726684846712,-2.014023708028726,-1.5452652929126827,41.28133907077437,23.806067140125037,33.60493096509702,2801.625
B0006,596,1.1745952836753915,4.180815073540562,2.4357634426689945,3.412419038813061,0.003941121782864298,-2.016504705213686,-1.538651770825325,41.28338645880181,23.71321070187237,33.54281440778599,2802.031
B0006,600,1.15381833159625,4.1697037841892834,2.481190011798763,3.4148103057455175,0.002247664734570795,-2.0192733708647617,-1.5169723774339863,41.149193043289586,23.707339766856947,33.472459360982775,2793.39
B0006,604,1.1644009557372264,4.180283727512206,2.491537251958465,3.4166177332601,0.0020222968056506606,-2.014625681416588,-1.5238501013926742,41.26268252018065,23.791460085164704,33.58210389885497,2793.39
B0006,608,1.1587974947916069,4.181170015245673,2.40904100737121,3.4121341541171764,0.0003659402321130544,-2.016243208356173,-1.523792814686802,41.45791806300034,23.802896883148367,33.6634605108384,2792.485
B0006,612,1.1749748834769171,4.1575524997258,2.475767645530351,3.419700177568569,-0.000423769574389527,-2.013736316594881,-1.5391310859398721,41.11666214070682,24.698597962486065,33.730546074122294,2802.016
B0006,614,1.1856752327929356,4.188511527828155,2.4160441724133666,3.4234687742187893,0.0032206172427055937,-2.014876364498059,-1.5426703969635054,41.36263766174168,24.907725860706154,33.8912822372509,2820.39
B0007,2,1.89105229539079,4.199497433806136,2.145975766935391,3.522006703394617,0.0009103844987851796,-1.9968672421771276,-1.8691188840185695,40.59042914535701,23.92407356409745,32.62485875142121,3690.234
B0007,4,1.880637027686859,4.198510349854315,2.1110166987852117,3.5319490434317116,0.003601550603928921,-1.9943911963511516,-1.8680422715350309,40.26023408628707,24.261106709876195,32.738209593287145,3672.344
B0007,6,1.8806626717011388,4.198280074112568,2.0251085128182655,3.5344025220217845,-0.0010276902277484255,-1.994681656822022,-1.877784734502072,40.27558633997852,24.3190033925327,32.68511456550919,3651.641
B0007,8,1.8807709009833444,4.198267468745592,1.922542180649595,3.53492504932652,-0.0006983471237198692,-1.9952731083659303,-1.8875256535871228,40.29314715799111,24.223578724887073,32.554748499572646,3631.563
B0007,10,1.8794508728285058,4.198464224146956,1.8711590450649882,3.534536640068787,0.0005983417342468405,-1.9935500451030046,-1.8871559747738404,40.268872630219796,24.13830760704513,32.46787845303298,3629.172
B0007,12,1.8807003517117404,4.197967993115647,2.1756867065903434,3.5411626672196816,-0.00042434758525011757,-1.9941041745764116,-1.8675154082122565,39.67620802332074,24.135840711684263,32.48624734055599,3652.281
B0007,14,1.8799352523566075,4.198023461704379,2.1117887156019437,3.541165612176161,0.0005401764510727361,-1.993164510431567,-1.8673304059806155,39.803817662926164,24.255515986671373,32.55779966353037,3650.828
B0007,16,1.8815088124038797,4.199372697237068,2.026250619894166,3.5494581176357975,-0.0003281718194490804,-1.9936540341331743,-1.9063154499484403,39.88810476942348,24.302952144966042,32.45374435641106,3572.453
B0007,18,1.8696907870385844,4.19921182024681,1.9505894332906037,3.5502805464079743,0.0005697252689816581,-1.99377953803378,-1.9164259300038171,39.95162250671474,24.257530932186896,32.373246444985035,3550.594
B0007,20,1.870052380139199,4.198957678253482,1.8688247067658061,3.5481347674910286,0.0035107556642499692,-1.9937831213829802,-1.9165016044519978,40.052021854718284,24.189583713016194,32.30534276235138,3551.25
B0007,22,1.8700442394188577,4.198832114024662,1.7896213776724978,3.5484272148956437,-9.593499764332657e-05,-1.9942511729128334,-1.926771167846017,40.1213838436794,24.062655752137022,32.183319483399806,3530.25
B0007,25,1.8596518987766364,4.198945227315025,1.910336108594535,3.5560433603714667,-0.0018154689461531233,-1.9938120330189373,-1.936979366983281,40.174657039770814,24.334878490739897,32.378853181816005,3491.016
B0007,27,1.8590746560862206,4.1990513028067955,1.9086884059809102,3.5604849642800684,0.0021769059281878883,-1.9942213710086447,-1.947065774665518,40.016434730174936,24.352069874766624,32.2913249500013,3470.281
B0007,29,1.8590084577709232,4.198107645780677,1.7868782934275431,3.5562872542469752,-0.0004508051048845279,-1.9939995868905829,-1.946961601670498,40.16569230743226,24.125190486792466,32.14782797344657,3470.0
B0007,31,1.8593622586957048,4.19925638222589,2.1361343961784502,3.5647746218187324,-0.001132462861187769,-1.994356138623711,-1.946851050742258,39.46139677634257,24.072501109913752,32.01380948237792,3450.297
B0007,33,1.8587355450601035,4.199087384946408,2.0133501283179167,3.565438928797127,0.0005922421493807632,-1.9935665024864544,-1.9574063719005568,39.5636595172155,23.938131916668528,31.881310103471357,3429.407
B0007,35,1.847817291322145,4.199009971925293,1.8575547668336483,3.565961679108638,-0.0019590482402041375,-1.993742172224942,-1.9680136940585706,39.628948319501816,23.932016714666645,31.854304304240515,3409.484
B0007,37,1.8485252916137047,4.1985172274243965,2.1657556124208934,3.572496559005355,0.0004326258514957495,-1.9946244036549008,-1.9680499927642312,39.225347214914876,23.976819790445433,31.856555404576753,3390.422
B0007,39,1.848378951850034,4.198245740608724,2.0270686341513207,3.5699492020415136,-0.0024409084852146062,-1.994455565707021,-1.9680218912213907,39.4126321606434,23.980775695020398,31.867182607083926,3390.281
B0007,42,1.8807805437609766,4.196262462698172,1.905311669649934,3.5464338449590023,-0.0008292148953224378,-1.9992261048783584,-1.9066656790606797,39.95874037686836,24.35868522365832,32.35216872128999,3591.734
B0007,46,1.8814721597443598,4.1969587758867,1.7951975189442124,3.5531968089006387,0.0007573311396121474,-1.9940266531677509,-1.9267118604677658,40.31302300333008,24.65025766803762,32.60219299451182,3552.297
B0007,50,1.8810954313244785,4.197071720130598,2.1058524852518143,3.5599340214678805,0.0013452537587627588,-1.993858646326954,-1.9260915660103672,39.359447242364645,24.306273974736932,32.19571819720114,3531.578
B0007,54,1.8710089649779995,4.19690260801443,1.846021007590992,3.5595604968237993,0.0006146261200233335,-1.9927272592846585,-1.9468340181835688,39.454159451189874,23.946713982155597,31.805988160181123,3492.907
B0007,58,1.8701995151941375,4.1966416719103465,1.7370300333706354,3.552385161941813,-0.000273936052171472,-1.9934659604006035,-1.9364196896718646,39.641748274009444,23.7951049382806,31.737001978644926,3511.594
B0007,62,1.8706715362800985,4.1971302559922,2.0506492642329937,3.5707670304281067,-0.00037863003489925804,-1.9930006393050421,-1.9675984733558025,38.86906912217273,23.718457017715572,31.51707667966367,3431.9370000000054
B0007,66,1.8596124644020169,4.19652461108806,1.8254369744762284,3.5657224847439295,-0.001495415658066508,-1.9947910338783705,-1.9680130544442065,39.11839966443177,23.64183560576637,31.442860781038384,3431.125
B0007,70,1.860033909718346,4.196790308710931,2.134879000684994,3.5712835067487094,0.0005398984445576489,-1.9956093835681803,-1.9675572757550353,38.68010761281634,23.519892775337357,31.32326275303232,3412.406
B0007,74,1.8591653109160768,4.196693048697735,1.970455493406623,3.5679716274891398,-8.502750867487407e-05,-1.9936520198661494,-1.967618505240168,38.863045678198645,23.467259682273063,31.28571570579735,3410.688
B0007,78,1.8481398178778288,4.197078923354,1.8132694309760007,3.5646314038791784,-0.0021454320098209796,-1.9944764248874858,-1.9678214300979182,39.14531169811219,23.492198340361576,31.331850868998004,3410.718
B0007,82,1.849201702126164,4.196062203382386,2.0483657324095637,3.568983888921194,-0.002512174488189696,-1.9940826161567085,-1.9675056354779956,38.8380564174779,23.51112503683739,31.32285733932258,3392.719
B0007,86,1.8834677437950846,4.206531081984383,2.181560983985832,3.564620688944316,-0.0020329549327671587,-1.9940812941255717,-1.9683447778186904,38.95965174080089,23.527236127318186,31.608436452122476,3470.672
B0007,90,1.8628211117905844,4.203187727641822,2.1177799354077496,3.5694388142217837,0.0016192589541852626,-2.003329552797809,-1.9788067754387157,39.053875772291974,23.9542942093336,31.782101501165204,3414.109
B0007,94,1.852085039652352,4.202997027311235,2.1637448793153697,3.568742147335628,-0.0016772567366890668,-1.9938003511879974,-1.9785908218423578,38.699551697978606,23.73407143959736,31.515041989202878,3395.219
B0007,98,1.8469504648208708,4.2027504558714135,2.0456561472058055,3.5642424070467817,-0.002490125507280818,-1.9942339530946611,-1.9784335668087778,38.6052414906155,23.309807963383705,31.13866351339678,3386.0
B0007,102,1.836828431169018,4.202665067816707,2.1356202266992863,3.5653038098527605,0.00021208804630958597,-1.9932621441916,-1.9781601679702336,38.42604747702835,23.305948209951065,31.068710515588776,3368.187
B0007,106,1.8371619619672275,4.20243913428064,2.042987153745025,3.565432167703823,0.0016978688568831312,-1.9932668899112056,-1.9783765899690637,39.0468968949422,23.739006255698545,31.618244836823447,3368.266
B0007,110,1.8316722583718854,4.202794567899269,1.9786162394118947,3.5622303163451425,0.0006200071499489343,-1.9945447573637072,-1.9780771457931066,38.836764958613884,23.487622777066665,31.331528063668397,3358.719
B0007,114,1.8211470951317783,4.203135326288817,2.15845357648832,3.564481026852489,0.0003106338402807465,-1.9937887547057833,-1.9780971417908424,38.49981470604549,23.2595984254445,31.132569191182142,3339.5
B0007,118,1.816506091511515,4.202837061508687,2.092603698932653,3.561614556780574,1.0269396682341148e-05,-1.992201283338572,-1.977978349880126,38.582340147970775,23.021675511770262,30.972969676157927,3331.265
B0007,122,1.8113815601504555,4.202745735932991,2.1528886431678034,3.5630587459190144,0.00063068070763254,-1.9945004268443043,-1.9784334957218421,38.787499833494046,23.189779567510282,31.1990648511682,3321.188
B0007,126,1.8116056333939583,4.203198796599359,2.0537418826405966,3.5629534367704405,0.0005017093700327061,-1.9931746766502974,-1.9782873833989176,39.31221126031847,23.746627825123486,31.722267598269813,3321.844
B0007,130,1.8060548955557403,4.202901668731174,2.0793300586339956,3.563446012076242,0.001495453213727525,-1.9946160382197378,-1.9781961432676651,39.40567993360536,23.98219553879158,31.900827580605675,3311.828
B0007,134,1.8132041826994056,4.196154302326916,2.0759793304520757,3.563998342345823,0.0009071057750656541,-1.9952878943511754,-1.9670969462670498,39.32802757827611,23.71372956170196,31.5372402498617,3327.391
B0007,136,1.8062641938283535,4.2044772244864275,2.0674349483094465,3.5604902283110547,-0.0007153493376797931,-1.9951041266249487,-1.9781214643703728,38.6112528181758,23.52099861667097,31.24662583059252,3312.078
B0007,140,1.7958310249900458,4.20211656315423,2.037264031192436,3.5567002097886946,-0.0012469857773277939,-1.9939079880095492,-1.9780364457328714,38.569726951286874,23.07246859020669,30.939399361884792,3293.172
B0007,144,1.7858852600390451,4.202901194454151,2.1632674190148338,3.5584127263446006,0.0005268652442651537,-1.9931708315999248,-1.977935781469453,38.34572083526661,22.983640218520346,30.884857004354572,3275.328
B0007,148,1.7803268604502753,4.201790697233378,2.106631526845483,3.556136820956992,-0.0024226440673283433,-1.9937766833094566,-1.9780170042003,38.482540634946716,22.969922978716898,30.920682316695828,3265.016
B0007,150,1.8150756899575577,4.191916354433964,2.1809272860788376,3.568999942180493,-0.00017580190974296852,-1.993416647067197,-1.9779140108313502,41.0499421893331,26.46604285791351,33.880577817079796,3328.937
B0007,154,1.8157025154845838,4.20342192245769,2.1773498094527195,3.571059290544873,-0.0012601283929447712,-1.9946576173158321,-1.978162017642311,40.361944885615415,25.38232315092876,33.038339318294426,3329.266
B0007,158,1.8002432178056673,4.202807443974011,2.180136101967249,3.5666921284622095,-0.000769330814282425,-1.9927642557550822,-1.9779553399945098,39.6676965288026,24.501910100578034,32.27329169539202,3301.579
B0007,162,1.7904476205609308,4.203276539809248,2.1286295199076855,3.563327431073248,-0.0006536943792753395,-1.9950332824030974,-1.9779914337720734,39.481181404811096,24.043121291612863,31.937919783481355,3283.563
B0007,166,1.780343032300132,4.202580870413733,2.155901281560187,3.5590146214829015,0.0007008105306003851,-1.994232501388858,-1.9721889844228178,39.419051143069204,23.724772219746917,31.688686599521045,3275.125
B0007,170,1.775328769596812,4.203244171517053,2.067103728219671,3.5566945836342914,0.00015040857434587754,-1.9927179646840105,-1.9723254573804139,39.72196117128354,23.738337987235628,31.779120691032947,3265.656
B0007,174,1.7702629734732853,4.202697222668131,2.0619831864543094,3.555013984911923,-0.0009153700172719097,-1.9937154240389596,-1.9668382736785281,40.041366724781085,24.06931067212055,32.133873372089305,3266.093
B0007,178,1.760081061854204,4.202581421564202,2.143037413381466,3.5526373754067415,0.00014659719067076842,-1.9925505277409798,-1.960929600351624,39.66314441864834,23.857377552308677,31.889431533099835,3257.594
B0007,182,1.749647593537689,4.201275185814673,1.9929057988209282,3.547186025484395,-0.0009119903753978465,-1.994265959280498,-1.9607588424014128,39.84751541049116,23.739137412822192,31.81736328028127,3248.593
B0007,186,1.749650075059311,4.202508747096239,2.0335961968180234,3.546814755244375,0.0010974883571477682,-1.9932021181710204,-1.9607439129501683,39.743357771631004,23.58399487368775,31.72316205746117,3238.766
B0007,190,1.745028739214683,4.202333230196108,2.0213017345171265,3.5447850172972655,0.0017748697671920149,-1.9932663431900044,-1.9550964299704847,40.07246786936068,23.708228344468015,31.957150654392294,3240.14
B0007,194,1.7396457455286727,4.202490707154508,2.0789964919635966,3.5465215420964156,0.0005136007463939187,-1.9938941800121164,-1.955058998571939,40.247716114003914,24.21598770999788,32.29917704213345,3230.109
B0007,198,1.7285642277717963,4.202290557382721,1.9925354808829658,3.540832547654255,-0.0018160550004962658,-1.9929599237339224,-1.9491545130405272,40.27220819224188,24.018596493562136,32.128842946565555,3229.7810000000027
B0007,202,1.723900324588418,4.20313824854604,2.14041602578448,3.542992511358393,0.0002657157345997756,-2.002837999763986,-1.9485230174751031,39.89848456781458,23.868157730931408,32.021134355757404,3212.469
B0007,206,1.7139788776485192,4.202703239422359,2.006753861515003,3.5360811169860216,0.00032219947807198153,-1.994963835157279,-1.9431227050969846,40.0571305311587,23.679272417109907,31.859048861486652,3213.219
B0007,210,1.7139701997004613,4.202907102508285,2.121868132176415,3.5392436935272635,0.0004335128310188525,-2.0016459444206927,-1.9430080085541772,40.240711749549135,23.840345275714288,32.16100333536097,3203.578
B0007,214,1.7036521173638766,4.201457080806326,2.0119648758828452,3.5348237062932575,0.0008557352401421723,-1.9940444299252393,-1.9425165961920092,40.12941739090177,24.239122695185117,32.10276048728767,3195.125
B0007,216,1.7040137474382486,4.204304103661928,2.0744390946376323,3.5366477402090606,0.0009344669590898851,-1.99394242124594,-1.9370190075205085,40.3959693732437,24.100749099673767,32.33880662180898,3195.3129999999946
B0007,220,1.6935716157343033,4.20220228055958,2.188793384556236,3.5352062840980913,0.002218898125991317,-1.994068391906693,-1.9310192096578356,40.18751058333668,23.89454515016851,32.21373014824893,3186.297
B0007,224,1.6876577363877656,4.202001482736379,2.1739523632140685,3.5329852237553396,-0.0005031657572301142,-1.9931157642861432,-1.9304738354803441,40.14605167557969,23.747372758256024,32.09949526722965,3176.438
B0007,228,1.6830744356583152,4.202600613133091,2.1783847786257136,3.532158560934324,0.0026672247503980754,-1.9932876007572093,-1.9305510314753316,40.18846095484838,23.732576134274755,32.11305439113157,3167.593
B0007,232,1.6779270142025482,4.202328519159183,2.191481814157953,3.5308376380023527,0.0005503459303460755,-1.9932567265208059,-1.9247195409983122,40.2789498830108,23.784085634385107,32.20371989479744,3167.719
B0007,236,1.6732060275966172,4.202855889678493,2.1753473356526807,3.5296958440720005,0.002600197507149313,-1.9933610066273437,-1.9245739020356052,40.310727434969614,23.83125634938924,32.23340825772458,3159.077999999994
B0007,240,1.6674367208253988,4.202212609390717,2.1832922624558813,3.5281819372126093,5.813877826634093e-05,-1.9942955362628867,-1.9243785304854075,40.31733812871393,23.780373043169558,32.212169716369466,3148.829
B0007,244,1.6622662630667526,4.202335745153063,2.192864020990023,3.5265730179666974,-0.0006209850775538972,-1.9951017113211473,-1.9184028799161776,40.332563430145015,23.770282871894263,32.21746401954225,3149.094
B0007,248,1.6574243065763063,4.201997273379946,2.1560972126643922,3.5245022548553444,-0.0008196546730972273,-1.9939693898192545,-1.9181664471622712,40.431258866851486,23.76194654931583,32.23410177209762,3140.547
B0007,252,1.652538684928734,4.201599523927098,2.138540138129487,3.5228548406546385,-0.0005785652845972775,-1.9959097500887342,-1.9180994998619483,40.46247985933005,23.751263650793735,32.228343983674435,3131.625
B0007,256,1.6472174627573322,4.20196227209543,2.1646493163558524,3.5222829121237855,0.0007067950076479342,-1.9950531920364833,-1.9179522150901998,40.40103455658551,23.692389087728426,32.1833106060944,3121.907
B0007,260,1.6364136810898071,4.202045571197949,2.1187211383693167,3.5189923820688493,0.002584297365125661,-1.993252278498655,-1.9116539768893375,40.4426971996319,23.642375027314003,32.17200142078129,3122.125
B0007,264,1.6362554312048496,4.204697039833386,2.1377868706438155,3.5177844279570794,0.0016296703790506485,-1.9934424013813434,-1.9115865510736891,40.26214977673693,23.617774403005388,32.03316223587618,3121.672
B0007,266,1.641119179218384,4.203964293328523,2.103155697792567,3.5212226057273495,-0.0003124695442695881,-1.993721164618022,-1.917648718820213,40.645668361956844,24.167910537487234,32.506671891788216,3120.86
B0007,270,1.6315700789656966,4.201985395805308,2.186737546753024,3.5172227884430147,0.0010705188392996711,-1.9950801271316676,-1.9111337702474194,39.95209030011925,23.553024490779926,31.961039485620926,3103.828
B0007,274,1.621213282987236,4.20178017149305,2.1007747911593695,3.5125010864221813,0.0012645403116355951,-1.9937540476262585,-1.9108556098369367,40.165034583244065,23.15836420422582,31.798082670491866,3095.094
B0007,278,1.6164273214762122,4.202220537976551,2.1417010068719846,3.5129614635074673,0.000774643552012622,-1.9934634318284483,-1.9049762303506044,40.36674175781141,23.26175935743409,31.95802833708937,3095.781
B0007,282,1.615823510161921,4.2013887453306085,2.0912297625621297,3.5125204100391962,0.0004752084007865389,-1.9955237523449136,-1.9051068520548522,40.88269125311642,23.705879583857502,32.41813169746276,3094.328
B0007,286,1.61672418029789,4.201620573144587,2.1663009505205935,3.5151454557578807,0.0014730247330521256,-1.9937747556066172,-1.9049079394753692,40.856332202254556,24.063147568932987,32.64044972789331,3086.531
B0007,290,1.6108655863730026,4.201668680267049,2.1843637809529235,3.513443179473182,0.0007479343585839389,-1.993529946094214,-1.898761620917719,40.778024611598504,23.95500402082536,32.56399373078006,3085.625
B0007,294,1.6006603374309376,4.202567159315787,2.113995772639173,3.5097089402574535,0.002791130516547081,-1.9937950394148773,-1.90433828068926,40.5829305350897,23.712966469853818,32.28305350922276,3067.203
B0007,298,1.5959174487005663,4.201472345711643,2.0287779476202195,3.5042771471756997,0.0015411386303345927,-1.9948137474440242,-1.904192698545851,40.6345689985191,23.380469376342713,32.06065237439007,3058.157
B0007,302,1.5962179519462243,4.201332830124454,2.1948906641943635,3.509207943122176,-7.384784317216585e-05,-1.994905249607193,-1.8982712229514884,40.75070125010339,23.582488319458513,32.365261126964526,3058.812
B0007,306,1.5958065114633972,4.201522880341636,2.1621122251410005,3.5095064920492853,0.0018530612527821342,-1.9940601969636647,-1.8977934870545983,41.0672419235651,23.982069185971252,32.68851871366292,3058.578
B0007,310,1.5906507821480704,4.201386492450036,2.0092802451741245,3.505203266169396,0.004041019442751478,-1.9937194932286224,-1.9036436467205253,41.40590880756584,24.051439279589804,32.747733642524246,3049.328
B0007,313,1.6888211161855506,4.2333254357000865,2.144268362237989,3.5281182345919753,0.0010773421833417186,-1.9937139334305616,-1.936992342648715,41.01558674901627,23.850620264439623,32.50500516961017,3177.219
B0007,316,1.6259938279733204,4.203917718634026,2.0962813773920193,3.519590928396835,0.00016193231789911412,-1.9940123642001173,-1.9233409193548265,41.31851435911838,24.43569034018692,32.91993878980996,3082.937
B0007,320,1.6157433862812898,4.202046403451837,2.0376560852489356,3.5146260368096875,0.0025807635004239486,-1.9933319825535087,-1.916884219356136,41.4002950560853,24.481210786362457,32.948305858317944,3074.266
B0007,324,1.6056626764846538,4.201592874087554,2.050265845971926,3.5115494818370454,0.00030225152811291756,-1.9934516762680057,-1.910472150518363,41.2508092329952,24.228447169823482,32.76906651915661,3066.0
B0007,328,1.5949746921524348,4.201214370586727,2.1421639870693685,3.510769869032659,-0.0006093698061376766,-1.9942033375334116,-1.904277326283454,40.95362783962595,24.003142454503458,32.59734424608833,3056.437
B0007,332,1.5904102438871945,4.201660608337926,2.093098662464846,3.50804494279531,0.0005774339704760785,-1.9942540792901025,-1.904002494100001,40.989022190981714,23.879196296054904,32.52349894408369,3048.219
B0007,336,1.5853517062988178,4.201750207865124,2.109503853325003,3.507748080950393,0.001450116371467092,-1.9999801485407718,-1.9036546380501311,41.02622774121347,23.935993772910926,32.578228834731775,3039.218
B0007,340,1.5799737147242376,4.201226117420626,2.1295447836320704,3.5066673521067266,0.00030953117886836455,-1.995744295058308,-1.8977146678452774,41.01371342582121,23.980765847990668,32.62728298499839,3039.047
B0007,344,1.5752185465278068,4.201796973837129,2.138556110583413,3.5061843921745397,0.0007088973292597752,-1.995283636272928,-1.8973347377958825,41.04923314430273,23.999220368885872,32.652115712561326,3030.375
B0007,348,1.569798484648868,4.201200470517945,2.1437793669909317,3.5051004339266254,0.0016972268277341874,-1.9943198333456515,-1.8970045774163773,41.05277512550887,23.973654052530293,32.64767456395258,3021.0
B0007,352,1.5702565375950357,4.201289094579205,2.199196544880164,3.5054479186890566,0.005071881446587334,-1.9968908750212224,-1.8909127399289274,41.02092182377061,24.01135599553165,32.6993879231031,3021.75
B0007,356,1.565249873909438,4.201033482375415,2.0252901014990434,3.500074246846,-9.090347803085198e-05,-1.9939195524210047,-1.8968789299198896,41.34840278359994,24.011740056772418,32.724576765133094,3012.265
B0007,360,1.559633933561147,4.201482697501314,2.0874226328484515,3.5011647157526498,0.0010516290130581486,-1.9941986616958334,-1.8964710309338209,41.23753665797544,23.99347983811607,32.70434030242972,3002.641
B0007,364,1.5649820533392105,4.196165946742788,2.0863200514042264,3.500407285435189,0.0024946169574364503,-1.9932029763532655,-1.8967768141795405,41.21700308433066,24.069019867711653,32.74051962267582,3012.0
B0007,367,1.57497949984227,4.205246397279064,2.0588247910323827,3.507816455272743,0.00028709959940812835,-1.9969727693616797,-1.9031485600103595,41.89753189273277,24.773284683784794,33.38712825139849,3020.11
B0007,371,1.5652811168780458,4.201509838937999,2.007722684403967,3.5025243992110107,0.0011258644840676153,-2.0040394709724123,-1.9028574663381217,41.90270996402953,24.60432088403771,33.270627344923426,3002.172000000006
B0007,375,1.559755497470126,4.201909525379603,2.190682586389996,3.505155823274424,0.001227537594917131,-2.0003771874564404,-1.8963219640753084,41.48233804274523,24.423639542020226,33.115074143665915,2992.703
B0007,379,1.549897685670499,4.199865517000471,2.008435320437976,3.4983646475135717,0.0010402847333103626,-2.0052937156241972,-1.908430732943726,41.641162265997195,24.19968791502018,32.90572814040102,2964.468
B0007,383,1.5438771531345021,4.2008597336564515,2.1646360641399958,3.500140843862167,0.00034126514562278867,-1.9945472659822978,-1.889754408573026,41.433877603827945,24.11639369687997,32.953112654161664,2983.375
B0007,387,1.5450187488690073,4.20162098338246,2.0647427536919833,3.49909547013937,-0.000648355297209732,-1.9938553434941435,-1.8959167588975119,41.8543569979417,24.459092848668906,33.2282109237263,2975.297
B0007,391,1.5445940154102908,4.201149059944848,2.170172617792397,3.5010357611640615,0.002722359158197647,-1.9945388143156637,-1.889387844169526,41.78271326384125,24.609806274773607,33.361342590516294,2974.9850000000006
B0007,395,1.5343086721758876,4.200810741834928,2.120750718982474,3.497212315865497,0.0017320639758289188,-2.0003871362753527,-1.8889185963670394,41.62744766181303,24.334930769941984,33.12431679486816,2966.25
B0007,399,1.5287603942958483,4.200373974181371,2.13627215665258,3.496089957852059,0.0004949274212671783,-1.996471333028226,-1.8885071150010755,41.552128441464966,24.140776797393674,32.991553593266204,2956.359
B0007,403,1.5289260249179843,4.201791474587699,2.0938572364769055,3.495877119417779,0.0010239776284218605,-1.9936433250812406,-1.8888180820733198,41.839167194182565,24.391660570898495,33.2318318845246,2956.344
B0007,407,1.529091650133123,4.20067023466464,1.9959465760122976,3.493116071455022,0.0018837863099458731,-1.9952567240378403,-1.8887930414931369,42.23998716092915,24.672067025619615,33.5098123920945,2956.406
B0007,411,1.5239059324661248,4.20021831736756,2.0305769860653866,3.492655946458748,-0.00013231082391631182,-2.001090966399853,-1.888168080257056,42.040902384977116,24.56852628281145,33.382402850667845,2947.266
B0007,415,1.5186675419100615,4.200674971032527,2.0758803797636745,3.49208824531703,0.0011947086906479835,-1.9951199234830206,-1.887904907597145,41.803429062834496,24.34305560390618,33.17829959346276,2937.984
B0007,419,1.5136482266426952,4.200371214024706,2.0793549048242492,3.490216477408044,0.001065313064968555,-1.995116853206629,-1.8877303662432205,41.6886924602386,24.0993140682898,33.01591345323486,2929.125
B0007,423,1.5136050185229033,4.200965645223048,2.0585109366080414,3.4905931958620466,0.0004787085189064806,-1.9949523118907793,-1.8878077163294114,41.988171601182124,24.36377918362768,33.271000362987586,2928.454
B0007,427,1.5139470614867965,4.201492773602507,2.0253107306977376,3.4911419366203664,0.0014011551714919052,-1.994323430810411,-1.887674933393443,42.33252236723314,24.74466282559706,33.61966967517867,2929.375
B0007,431,1.5339599193158786,4.192768207316796,2.0069579017420067,3.49283645226053,0.0001912373509952447,-1.9935581248677674,-1.901022727285377,41.63553796804361,24.95875411585554,33.29697162630193,2946.031
